6.479113975280448301e-01
6.705696254591398953e-01
6.834810161137883089e-01
6.803164600005632279e-01
6.881012701535527132e-01
6.829113967811004660e-01
6.818354466482053899e-01
6.847468393890163707e-01
6.943037998449953507e-01
6.895569670426694442e-01
6.893038004636764526e-01
6.849367124370381310e-01
6.913924082359180767e-01
6.833544347105147132e-01
6.827848131143594568e-01
6.932278496177890492e-01
6.862658294318597640e-01
6.920886143476148167e-01
6.968987380401997500e-01
6.887341813196109497e-01
6.887341809423663808e-01
6.866455745847919179e-01
6.863291190017627441e-01
6.863291191903850841e-01
6.819620290889015779e-01
6.887341810366774952e-01
6.924050686102879437e-01
6.815189912537985562e-01
6.862025357122663038e-01
6.894936748320543707e-01
6.868354468783245403e-01
6.864556994619248620e-01
6.822784853321087750e-01
6.905063343576237633e-01
6.803164610379859312e-01
6.760126625812505896e-01
6.834810166796551067e-01
6.864557002164139998e-01
6.896835467483424242e-01
6.904430433730536221e-01
6.882278519340708778e-01
6.889873458237587567e-01
6.848101319768761241e-01
6.889873463896256656e-01
6.787341828399067190e-01
6.863924081944212663e-01
6.843038039116919879e-01
6.875949416168128936e-01
6.868354455579684936e-01
6.818354490059840289e-01
6.842405117010768034e-01
6.848101305622088519e-01
6.825949408208267233e-01
6.798734224483936606e-01
6.856329154364669831e-01
6.842405095319205044e-01
6.867088651921176012e-01
6.857594978771631711e-01
6.850632955379123423e-01
6.798734221654602061e-01
6.858860806951040390e-01
6.870253199263464117e-01
6.831645599648922262e-01
6.803797523054895269e-01
6.764557012651539747e-01
6.843038016482244634e-01
6.775316518696048451e-01
6.784810152234910241e-01
6.869620288474650449e-01
6.846835474613346406e-01
6.848101312223868753e-01
6.867721560823766280e-01
6.828481049477299614e-01
6.827848147176489579e-01
6.875316490289531401e-01
6.825949430842942478e-01
6.833544348991369421e-01
6.843670911238163290e-01
6.855063321469705429e-01
6.774683593760563172e-01
6.800000039459783707e-01
6.793670912709417475e-01
6.798101308979566104e-01
6.788607613195346557e-01
6.856962052893035287e-01
6.824683577199525120e-01
6.839240534773355362e-01
6.793038039645061810e-01
6.863924098920218819e-01
6.782911433072029705e-01
6.827848145290266180e-01
6.760759517739091118e-01
6.790506374798243039e-01
6.806962061909180850e-01
6.849367143232610866e-01
6.793670924969866798e-01
6.858860801292371301e-01
6.802531692989265411e-01
6.820886133215094960e-01
6.760126643731624307e-01
